date,product_id,category,demand_units,unit_price,revenue,stock_level,is_promotion,warehouse,year,month,week,quarter,rolling_4w_demand,demand_vs_avg,is_stockout_risk,promo_demand_lift
2022-10-30,SKU027,Food,221,265.33,58637.93,843,0,WH-B,2022,10,43,4,254.8,-0.133,0,0
2022-11-06,SKU027,Food,265,126.89,33625.85,891,1,WH-A,2022,11,44,4,254.2,0.042,0,265
2022-11-13,SKU027,Food,264,204.41,53964.24,619,0,WH-C,2022,11,45,4,250.5,0.054,0,0
2022-11-20,SKU027,Food,238,232.38,55306.44,488,0,WH-A,2022,11,46,4,247.0,-0.036,0,0
2022-11-27,SKU027,Food,230,103.12,23717.6,800,0,WH-B,2022,11,47,4,249.2,-0.077,0,0
2022-12-04,SKU027,Food,312,293.21,91481.52,307,0,WH-A,2022,12,48,4,261.0,0.195,0,0
2022-12-11,SKU027,Food,309,478.23,147773.07,898,0,WH-C,2022,12,49,4,272.2,0.135,0,0
2022-12-18,SKU027,Food,376,313.4,117838.4,104,0,WH-A,2022,12,50,4,306.8,0.226,0,0
2022-12-25,SKU027,Food,425,383.37,162932.25,735,0,WH-B,2022,12,51,4,355.5,0.195,0,0
2023-01-01,SKU027,Food,438,498.85,218496.3,979,0,WH-B,2023,1,52,1,387.0,0.132,0,0
2023-01-08,SKU027,Food,449,494.34,221958.66,581,0,WH-C,2023,1,1,1,422.0,0.064,0,0
2023-01-15,SKU027,Food,470,186.6,87702.0,825,0,WH-B,2023,1,2,1,445.5,0.055,0,0
2023-01-22,SKU027,Food,514,433.54,222839.56,976,0,WH-A,2023,1,3,1,467.8,0.099,0,0
2023-01-29,SKU027,Food,532,44.74,23801.68,202,0,WH-A,2023,1,4,1,491.2,0.083,0,0
2023-02-05,SKU027,Food,543,126.55,68716.65,350,1,WH-B,2023,2,5,1,514.8,0.055,0,543
2023-02-12,SKU027,Food,577,255.93,147671.61,404,1,WH-B,2023,2,6,1,541.5,0.066,0,577
2023-02-19,SKU027,Food,619,118.97,73642.43,292,1,WH-A,2023,2,7,1,567.8,0.09,0,619
2023-02-26,SKU027,Food,624,84.11,52484.64,224,0,WH-C,2023,2,8,1,590.8,0.056,0,0
2023-03-05,SKU027,Food,590,476.72,281264.8,160,0,WH-B,2023,3,9,1,602.5,-0.021,0,0
2023-03-12,SKU027,Food,550,178.22,98021.0,703,0,WH-B,2023,3,10,1,595.8,-0.077,0,0
2023-03-19,SKU027,Food,588,186.24,109509.12,786,0,WH-C,2023,3,11,1,588.0,0.0,0,0
2023-03-26,SKU027,Food,558,264.6,147646.8,637,0,WH-B,2023,3,12,1,571.5,-0.024,0,0
2023-04-02,SKU027,Food,573,238.15,136459.95,678,0,WH-C,2023,4,13,2,567.2,0.01,0,0
2023-04-09,SKU027,Food,511,392.44,200536.84,971,0,WH-B,2023,4,14,2,557.5,-0.083,0,0
2023-04-16,SKU027,Food,523,382.09,199833.07,105,1,WH-A,2023,4,15,2,541.2,-0.034,0,523
2023-04-23,SKU027,Food,481,239.8,115343.8,657,0,WH-C,2023,4,16,2,522.0,-0.079,0,0
2023-04-30,SKU027,Food,452,195.01,88144.52,619,0,WH-C,2023,4,17,2,491.8,-0.081,0,0
2023-05-07,SKU027,Food,444,325.06,144326.64,844,0,WH-A,2023,5,18,2,475.0,-0.065,0,0
2023-05-14,SKU027,Food,441,17.02,7505.82,907,0,WH-C,2023,5,19,2,454.5,-0.03,0,0
2023-05-21,SKU027,Food,418,66.0,27588.0,532,0,WH-C,2023,5,20,2,438.8,-0.047,0,0
2023-05-28,SKU027,Food,400,283.04,113216.0,205,0,WH-A,2023,5,21,2,425.8,-0.061,0,0
2023-06-04,SKU027,Food,377,317.59,119731.43,689,0,WH-A,2023,6,22,2,409.0,-0.078,0,0
2023-06-11,SKU027,Food,405,223.12,90363.6,138,0,WH-B,2023,6,23,2,400.0,0.012,0,0
2023-06-18,SKU027,Food,392,217.34,85197.28,541,0,WH-B,2023,6,24,2,393.5,-0.004,0,0
2023-06-25,SKU027,Food,413,237.95,98273.35,55,1,WH-C,2023,6,25,2,396.8,0.041,0,413
2023-07-02,SKU027,Food,428,106.65,45646.2,696,0,WH-A,2023,7,26,3,409.5,0.045,0,0
2023-07-09,SKU027,Food,398,165.17,65737.66,703,0,WH-C,2023,7,27,3,407.8,-0.024,0,0
2023-07-16,SKU027,Food,407,120.28,48953.96,369,0,WH-B,2023,7,28,3,411.5,-0.011,0,0
2023-07-23,SKU027,Food,428,210.72,90188.16,483,1,WH-A,2023,7,29,3,415.2,0.031,0,428
2023-07-30,SKU027,Food,411,177.95,73137.45,801,0,WH-B,2023,7,30,3,411.0,0.0,0,0
2023-08-06,SKU027,Food,449,211.21,94833.29,401,0,WH-C,2023,8,31,3,423.8,0.059,0,0
2023-08-13,SKU027,Food,411,443.5,182278.5,206,0,WH-A,2023,8,32,3,424.8,-0.032,0,0
2023-08-20,SKU027,Food,382,183.44,70074.08,599,0,WH-B,2023,8,33,3,413.2,-0.076,0,0
2023-08-27,SKU027,Food,409,338.46,138430.14,922,0,WH-C,2023,8,34,3,412.8,-0.009,0,0
2023-09-03,SKU027,Food,365,147.4,53801.0,450,0,WH-B,2023,9,35,3,391.8,-0.068,0,0
2023-09-10,SKU027,Food,318,414.66,131861.88,291,1,WH-C,2023,9,36,3,368.5,-0.137,0,318
2023-09-17,SKU027,Food,342,97.65,33396.3,598,0,WH-B,2023,9,37,3,358.5,-0.046,0,0
2023-09-24,SKU027,Food,274,131.81,36115.94,289,0,WH-B,2023,9,38,3,324.8,-0.156,0,0
2023-10-01,SKU027,Food,290,211.18,61242.2,161,0,WH-C,2023,10,39,4,306.0,-0.052,0,0
2023-10-08,SKU027,Food,412,248.72,102472.64,798,0,WH-A,2023,10,40,4,329.5,0.25,0,0
2023-10-15,SKU027,Food,256,207.17,53035.52,828,0,WH-C,2023,10,41,4,308.0,-0.169,0,0
2023-10-22,SKU027,Food,230,294.73,67787.9,793,0,WH-B,2023,10,42,4,297.0,-0.226,0,0
2023-10-29,SKU027,Food,229,154.29,35332.41,830,0,WH-B,2023,10,43,4,281.8,-0.187,0,0
2023-11-05,SKU027,Food,205,338.84,69462.2,951,0,WH-B,2023,11,44,4,230.0,-0.109,0,0
2023-11-12,SKU027,Food,244,383.22,93505.68,702,0,WH-B,2023,11,45,4,227.0,0.075,0,0
2023-11-19,SKU027,Food,236,198.05,46739.8,735,0,WH-A,2023,11,46,4,228.5,0.033,0,0
2023-11-26,SKU027,Food,228,459.04,104661.12,731,0,WH-A,2023,11,47,4,228.2,-0.001,0,0
2023-12-03,SKU027,Food,271,121.78,33002.38,83,0,WH-B,2023,12,48,4,244.8,0.107,0,0
2023-12-10,SKU027,Food,345,33.21,11457.45,645,0,WH-B,2023,12,49,4,270.0,0.278,0,0
2023-12-17,SKU027,Food,376,65.28,24545.28,687,0,WH-B,2023,12,50,4,305.0,0.233,0,0
2023-12-24,SKU027,Food,381,183.65,69970.65,536,0,WH-A,2023,12,51,4,343.2,0.11,0,0
2023-12-31,SKU027,Food,425,163.05,69296.25,202,0,WH-C,2023,12,52,4,381.8,0.113,0,0
2024-01-07,SKU027,Food,441,172.6,76116.6,776,0,WH-C,2024,1,1,1,405.8,0.087,0,0
2024-01-14,SKU027,Food,516,19.15,9881.4,20,0,WH-B,2024,1,2,1,440.8,0.171,1,0
2024-01-21,SKU027,Food,535,145.75,77976.25,150,0,WH-C,2024,1,3,1,479.2,0.116,0,0
2024-01-28,SKU027,Food,521,273.08,142274.68,284,0,WH-C,2024,1,4,1,503.2,0.035,0,0
2024-02-04,SKU027,Food,530,100.16,53084.8,416,0,WH-C,2024,2,5,1,525.5,0.009,0,0
2024-02-11,SKU027,Food,582,214.55,124868.1,784,0,WH-C,2024,2,6,1,542.0,0.074,0,0
2024-02-18,SKU027,Food,576,255.83,147358.08,485,0,WH-A,2024,2,7,1,552.2,0.043,0,0
2024-02-25,SKU027,Food,553,79.78,44118.34,995,0,WH-B,2024,2,8,1,560.2,-0.013,0,0
2024-03-03,SKU027,Food,580,202.46,117426.8,378,0,WH-C,2024,3,9,1,572.8,0.013,0,0
2024-03-10,SKU027,Food,585,337.58,197484.3,589,0,WH-C,2024,3,10,1,573.5,0.02,0,0
2024-03-17,SKU027,Food,588,129.71,76269.48,665,0,WH-A,2024,3,11,1,576.5,0.02,0,0
2024-03-24,SKU027,Food,540,426.15,230121.0,437,1,WH-A,2024,3,12,1,573.2,-0.058,0,540
2024-03-31,SKU027,Food,477,91.28,43540.56,792,1,WH-B,2024,3,13,1,547.5,-0.129,0,477
2024-04-07,SKU027,Food,412,163.14,67213.68,469,0,WH-B,2024,4,14,2,504.2,-0.183,0,0
2024-04-14,SKU027,Food,519,62.46,32416.74,328,0,WH-A,2024,4,15,2,487.0,0.066,0,0
2024-04-21,SKU027,Food,524,146.7,76870.8,892,0,WH-C,2024,4,16,2,483.0,0.085,0,0
2024-04-28,SKU027,Food,449,125.69,56434.81,31,0,WH-B,2024,4,17,2,476.0,-0.057,1,0
2024-05-05,SKU027,Food,434,166.53,72274.02,771,0,WH-C,2024,5,18,2,481.5,-0.099,0,0
2024-05-12,SKU027,Food,472,221.97,104769.84,114,0,WH-A,2024,5,19,2,469.8,0.005,0,0
2024-05-19,SKU027,Food,433,39.38,17051.54,554,0,WH-C,2024,5,20,2,447.0,-0.031,0,0
2024-05-26,SKU027,Food,399,249.63,99602.37,327,0,WH-C,2024,5,21,2,434.5,-0.082,0,0
2024-06-02,SKU027,Food,401,145.26,58249.26,85,0,WH-C,2024,6,22,2,426.2,-0.059,0,0
2024-06-09,SKU027,Food,428,218.52,93526.56,802,0,WH-B,2024,6,23,2,415.2,0.031,0,0
2024-06-16,SKU027,Food,419,269.6,112962.4,563,0,WH-A,2024,6,24,2,411.8,0.017,0,0
2024-06-23,SKU027,Food,396,234.06,92687.76,14,0,WH-A,2024,6,25,2,411.0,-0.036,1,0
2024-06-30,SKU027,Food,464,377.71,175257.44,683,1,WH-C,2024,6,26,2,426.8,0.087,0,464
2024-07-07,SKU027,Food,414,303.52,125657.28,335,0,WH-B,2024,7,27,3,423.2,-0.022,0,0
2024-07-14,SKU027,Food,403,223.12,89917.36,122,0,WH-B,2024,7,28,3,419.2,-0.039,0,0
2024-07-21,SKU027,Food,425,65.66,27905.5,348,0,WH-A,2024,7,29,3,426.5,-0.004,0,0
2024-07-28,SKU027,Food,402,424.89,170805.78,570,1,WH-C,2024,7,30,3,411.0,-0.022,0,402
2024-08-04,SKU027,Food,419,419.61,175816.59,762,0,WH-C,2024,8,31,3,412.2,0.016,0,0
2024-08-11,SKU027,Food,411,71.11,29226.21,488,0,WH-B,2024,8,32,3,414.2,-0.008,0,0
2024-08-18,SKU027,Food,391,198.64,77668.24,404,0,WH-B,2024,8,33,3,405.8,-0.036,0,0
2024-08-25,SKU027,Food,383,48.56,18598.48,339,0,WH-C,2024,8,34,3,401.0,-0.045,0,0
2024-09-01,SKU027,Food,382,472.2,180380.4,544,0,WH-B,2024,9,35,3,391.8,-0.025,0,0
2024-09-08,SKU027,Food,358,348.71,124838.18,17,0,WH-B,2024,9,36,3,378.5,-0.054,1,0
2024-09-15,SKU027,Food,329,421.35,138624.15,5,0,WH-A,2024,9,37,3,363.0,-0.094,1,0
2024-09-22,SKU027,Food,319,206.75,65953.25,224,0,WH-A,2024,9,38,3,347.0,-0.081,0,0
2024-09-29,SKU027,Food,293,494.43,144867.99,177,0,WH-A,2024,9,39,3,324.8,-0.098,0,0
2024-10-06,SKU027,Food,265,328.38,87020.7,361,0,WH-C,2024,10,40,4,301.5,-0.121,0,0
2024-10-13,SKU027,Food,280,50.01,14002.8,303,0,WH-C,2024,10,41,4,289.2,-0.032,0,0
2024-10-20,SKU027,Food,247,204.5,50511.5,940,0,WH-B,2024,10,42,4,271.2,-0.089,0,0
2024-10-27,SKU027,Food,219,52.3,11453.7,451,0,WH-A,2024,10,43,4,252.8,-0.134,0,0
2024-11-03,SKU027,Food,223,136.81,30508.63,666,0,WH-C,2024,11,44,4,242.2,-0.079,0,0
2024-11-10,SKU027,Food,218,472.56,103018.08,142,0,WH-B,2024,11,45,4,226.8,-0.039,0,0
2024-11-17,SKU027,Food,254,22.17,5631.18,89,0,WH-C,2024,11,46,4,228.5,0.112,0,0
2024-11-24,SKU027,Food,277,333.18,92290.86,682,0,WH-C,2024,11,47,4,243.0,0.14,0,0
2024-12-01,SKU027,Food,276,410.03,113168.28,254,1,WH-A,2024,12,48,4,256.2,0.077,0,276
2024-12-08,SKU027,Food,351,462.06,162183.06,472,0,WH-A,2024,12,49,4,289.5,0.212,0,0
2024-12-15,SKU027,Food,340,367.76,125038.4,381,0,WH-C,2024,12,50,4,311.0,0.093,0,0
2024-12-22,SKU027,Food,366,444.95,162851.7,552,0,WH-C,2024,12,51,4,333.2,0.098,0,0
2024-12-29,SKU027,Food,424,415.06,175985.44,643,0,WH-B,2024,12,52,4,370.2,0.145,0,0
2022-01-02,SKU028,Food,150,403.77,60565.5,453,0,WH-A,2022,1,52,1,150.0,0.0,0,0
2022-01-09,SKU028,Food,163,248.99,40585.37,799,0,WH-A,2022,1,1,1,156.5,0.042,0,0
2022-01-16,SKU028,Food,170,132.32,22494.4,825,0,WH-C,2022,1,2,1,161.0,0.056,0,0
2022-01-23,SKU028,Food,232,477.07,110680.24,218,0,WH-A,2022,1,3,1,178.8,0.298,0,0
2022-01-30,SKU028,Food,229,475.0,108775.0,167,0,WH-B,2022,1,4,1,198.5,0.154,0,0
2022-02-06,SKU028,Food,214,335.62,71822.68,519,0,WH-C,2022,2,5,1,211.2,0.013,0,0
2022-02-13,SKU028,Food,220,394.97,86893.4,132,0,WH-A,2022,2,6,1,223.8,-0.017,0,0
2022-02-20,SKU028,Food,246,100.53,24730.38,679,0,WH-A,2022,2,7,1,227.2,0.083,0,0
2022-02-27,SKU028,Food,192,373.49,71710.08,753,0,WH-C,2022,2,8,1,218.0,-0.119,0,0
2022-03-06,SKU028,Food,249,299.43,74558.07,17,0,WH-B,2022,3,9,1,226.8,0.098,1,0
2022-03-13,SKU028,Food,242,115.85,28035.7,521,0,WH-B,2022,3,10,1,232.2,0.042,0,0
2022-03-20,SKU028,Food,208,303.95,63221.6,998,1,WH-C,2022,3,11,1,222.8,-0.066,0,208
2022-03-27,SKU028,Food,205,273.78,56124.9,653,0,WH-C,2022,3,12,1,226.0,-0.093,0,0
2022-04-03,SKU028,Food,246,102.99,25335.54,836,0,WH-A,2022,4,13,2,225.2,0.092,0,0
2022-04-10,SKU028,Food,218,166.66,36331.88,674,0,WH-A,2022,4,14,2,219.2,-0.005,0,0
2022-04-17,SKU028,Food,185,54.5,10082.5,955,1,WH-A,2022,4,15,2,213.5,-0.133,0,185
2022-04-24,SKU028,Food,213,48.98,10432.74,393,0,WH-B,2022,4,16,2,215.5,-0.012,0,0
2022-05-01,SKU028,Food,173,198.42,34326.66,796,0,WH-B,2022,5,17,2,197.2,-0.123,0,0
2022-05-08,SKU028,Food,164,216.76,35548.64,294,1,WH-A,2022,5,18,2,183.8,-0.108,0,164
2022-05-15,SKU028,Food,168,314.17,52780.56,297,0,WH-C,2022,5,19,2,179.5,-0.064,0,0
2022-05-22,SKU028,Food,171,327.33,55973.43,699,0,WH-C,2022,5,20,2,169.0,0.012,0,0
2022-05-29,SKU028,Food,164,45.21,7414.44,788,0,WH-B,2022,5,21,2,166.8,-0.017,0,0
2022-06-05,SKU028,Food,133,403.57,53674.81,780,0,WH-C,2022,6,22,2,159.0,-0.164,0,0
2022-06-12,SKU028,Food,158,387.14,61168.12,890,0,WH-B,2022,6,23,2,156.5,0.01,0,0
2022-06-19,SKU028,Food,142,489.38,69491.96,501,0,WH-C,2022,6,24,2,149.2,-0.048,0,0
2022-06-26,SKU028,Food,152,226.22,34385.44,175,0,WH-B,2022,6,25,2,146.2,0.04,0,0
2022-07-03,SKU028,Food,167,292.92,48917.64,23,0,WH-A,2022,7,26,3,154.8,0.079,1,0
2022-07-10,SKU028,Food,219,397.82,87122.58,256,0,WH-C,2022,7,27,3,170.0,0.288,0,0
2022-07-17,SKU028,Food,180,38.19,6874.2,90,0,WH-C,2022,7,28,3,179.5,0.003,0,0
2022-07-24,SKU028,Food,163,315.06,51354.78,328,0,WH-A,2022,7,29,3,182.2,-0.105,0,0
2022-07-31,SKU028,Food,172,428.54,73708.88,460,0,WH-A,2022,7,30,3,183.5,-0.063,0,0
2022-08-07,SKU028,Food,175,284.17,49729.75,834,0,WH-A,2022,8,31,3,172.5,0.014,0,0
2022-08-14,SKU028,Food,162,365.65,59235.3,377,0,WH-A,2022,8,32,3,168.0,-0.036,0,0
2022-08-21,SKU028,Food,161,344.07,55395.27,829,0,WH-C,2022,8,33,3,167.5,-0.039,0,0
2022-08-28,SKU028,Food,181,12.41,2246.21,337,0,WH-A,2022,8,34,3,169.8,0.066,0,0
2022-09-04,SKU028,Food,142,11.6,1647.2,8,0,WH-C,2022,9,35,3,161.5,-0.121,1,0
2022-09-11,SKU028,Food,135,407.15,54965.25,255,1,WH-C,2022,9,36,3,154.8,-0.128,0,135
2022-09-18,SKU028,Food,132,248.6,32815.2,223,0,WH-B,2022,9,37,3,147.5,-0.105,0,0
2022-09-25,SKU028,Food,130,188.03,24443.9,43,0,WH-A,2022,9,38,3,134.8,-0.036,1,0
2022-10-02,SKU028,Food,114,113.85,12978.9,580,0,WH-C,2022,10,39,4,127.8,-0.108,0,0
2022-10-09,SKU028,Food,88,402.44,35414.72,476,0,WH-A,2022,10,40,4,116.0,-0.241,0,0
2022-10-16,SKU028,Food,163,351.68,57323.84,50,0,WH-A,2022,10,41,4,123.8,0.317,0,0
2022-10-23,SKU028,Food,56,256.11,14342.16,817,0,WH-A,2022,10,42,4,105.2,-0.468,0,0
2022-10-30,SKU028,Food,99,35.66,3530.34,5,1,WH-C,2022,10,43,4,101.5,-0.025,1,99
2022-11-06,SKU028,Food,104,366.64,38130.56,991,0,WH-C,2022,11,44,4,105.5,-0.014,0,0
2022-11-13,SKU028,Food,120,342.05,41046.0,781,0,WH-A,2022,11,45,4,94.8,0.266,0,0
2022-11-20,SKU028,Food,102,152.8,15585.6,525,0,WH-C,2022,11,46,4,106.2,-0.04,0,0
2022-11-27,SKU028,Food,121,315.56,38182.76,239,1,WH-C,2022,11,47,4,111.8,0.082,0,121
2022-12-04,SKU028,Food,103,352.91,36349.73,991,0,WH-B,2022,12,48,4,111.5,-0.076,0,0
2022-12-11,SKU028,Food,81,115.5,9355.5,663,0,WH-C,2022,12,49,4,101.8,-0.204,0,0
2022-12-18,SKU028,Food,133,223.38,29709.54,866,0,WH-C,2022,12,50,4,109.5,0.215,0,0
2022-12-25,SKU028,Food,160,218.65,34984.0,503,0,WH-A,2022,12,51,4,119.2,0.342,0,0
2023-01-01,SKU028,Food,173,355.62,61522.26,963,0,WH-B,2023,1,52,1,136.8,0.265,0,0
2023-01-08,SKU028,Food,161,282.81,45532.41,439,0,WH-A,2023,1,1,1,156.8,0.027,0,0
2023-01-15,SKU028,Food,216,106.5,23004.0,935,0,WH-B,2023,1,2,1,177.5,0.217,0,0
2023-01-22,SKU028,Food,193,398.89,76985.77,414,0,WH-B,2023,1,3,1,185.8,0.039,0,0
2023-01-29,SKU028,Food,218,379.6,82752.8,154,0,WH-A,2023,1,4,1,197.0,0.107,0,0
2023-02-05,SKU028,Food,222,178.85,39704.7,52,0,WH-A,2023,2,5,1,212.2,0.046,0,0
2023-02-12,SKU028,Food,226,69.87,15790.62,494,1,WH-B,2023,2,6,1,214.8,0.052,0,226
2023-02-19,SKU028,Food,250,145.14,36285.0,447,0,WH-A,2023,2,7,1,229.0,0.092,0,0
2023-02-26,SKU028,Food,243,108.83,26445.69,866,0,WH-B,2023,2,8,1,235.2,0.033,0,0
2023-03-05,SKU028,Food,256,123.97,31736.32,357,0,WH-C,2023,3,9,1,243.8,0.05,0,0
2023-03-12,SKU028,Food,212,272.83,57839.96,641,0,WH-C,2023,3,10,1,240.2,-0.117,0,0
2023-03-19,SKU028,Food,155,288.24,44677.2,332,0,WH-C,2023,3,11,1,216.5,-0.284,0,0
2023-03-26,SKU028,Food,217,429.57,93216.69,121,0,WH-C,2023,3,12,1,210.0,0.033,0,0
2023-04-02,SKU028,Food,191,196.71,37571.61,917,0,WH-A,2023,4,13,2,193.8,-0.014,0,0
2023-04-09,SKU028,Food,198,107.16,21217.68,601,0,WH-C,2023,4,14,2,190.2,0.041,0,0
2023-04-16,SKU028,Food,226,91.33,20640.58,723,0,WH-A,2023,4,15,2,208.0,0.087,0,0
2023-04-23,SKU028,Food,168,177.58,29833.44,883,0,WH-C,2023,4,16,2,195.8,-0.142,0,0
2023-04-30,SKU028,Food,172,191.9,33006.8,498,0,WH-B,2023,4,17,2,191.0,-0.099,0,0
2023-05-07,SKU028,Food,196,185.64,36385.44,381,0,WH-B,2023,5,18,2,190.5,0.029,0,0
2023-05-14,SKU028,Food,163,252.78,41203.14,58,0,WH-B,2023,5,19,2,174.8,-0.068,0,0
2023-05-21,SKU028,Food,175,378.16,66178.0,318,1,WH-A,2023,5,20,2,176.5,-0.008,0,175
2023-05-28,SKU028,Food,163,318.52,51918.76,786,0,WH-C,2023,5,21,2,174.2,-0.064,0,0
2023-06-04,SKU028,Food,142,422.14,59943.88,362,1,WH-A,2023,6,22,2,160.8,-0.117,0,142
2023-06-11,SKU028,Food,176,210.03,36965.28,226,0,WH-B,2023,6,23,2,164.0,0.073,0,0
2023-06-18,SKU028,Food,137,492.31,67446.47,120,0,WH-C,2023,6,24,2,154.5,-0.113,0,0
2023-06-25,SKU028,Food,144,473.18,68137.92,864,0,WH-C,2023,6,25,2,149.8,-0.039,0,0
2023-07-02,SKU028,Food,135,221.63,29920.05,392,0,WH-B,2023,7,26,3,148.0,-0.088,0,0
2023-07-09,SKU028,Food,188,454.87,85515.56,752,0,WH-B,2023,7,27,3,151.0,0.245,0,0
2023-07-16,SKU028,Food,169,219.18,37041.42,849,0,WH-B,2023,7,28,3,159.0,0.063,0,0
2023-07-23,SKU028,Food,172,114.04,19614.88,939,1,WH-A,2023,7,29,3,166.0,0.036,0,172
2023-07-30,SKU028,Food,143,175.47,25092.21,475,0,WH-C,2023,7,30,3,168.0,-0.149,0,0
2023-08-06,SKU028,Food,162,111.4,18046.8,480,1,WH-C,2023,8,31,3,161.5,0.003,0,162
2023-08-13,SKU028,Food,163,142.51,23229.13,590,1,WH-B,2023,8,32,3,160.0,0.019,0,163
2023-08-20,SKU028,Food,182,130.69,23785.58,109,1,WH-A,2023,8,33,3,162.5,0.12,0,182
2023-08-27,SKU028,Food,137,459.33,62928.21,97,0,WH-A,2023,8,34,3,161.0,-0.149,0,0
2023-09-03,SKU028,Food,140,442.6,61964.0,42,0,WH-C,2023,9,35,3,155.5,-0.1,1,0
2023-09-10,SKU028,Food,124,172.88,21437.12,784,0,WH-A,2023,9,36,3,145.8,-0.15,0,0
2023-09-17,SKU028,Food,117,108.65,12712.05,235,0,WH-C,2023,9,37,3,129.5,-0.097,0,0
2023-09-24,SKU028,Food,107,216.04,23116.28,717,0,WH-A,2023,9,38,3,122.0,-0.123,0,0
2023-10-01,SKU028,Food,84,259.92,21833.28,268,1,WH-C,2023,10,39,4,108.0,-0.222,0,84
2023-10-08,SKU028,Food,113,374.31,42297.03,260,0,WH-A,2023,10,40,4,105.2,0.074,0,0
2023-10-15,SKU028,Food,101,217.45,21962.45,370,0,WH-C,2023,10,41,4,101.2,-0.002,0,0
2023-10-22,SKU028,Food,84,95.97,8061.48,722,0,WH-C,2023,10,42,4,95.5,-0.12,0,0
2023-10-29,SKU028,Food,72,398.84,28716.48,18,1,WH-B,2023,10,43,4,92.5,-0.222,1,72
2023-11-05,SKU028,Food,74,498.62,36897.88,519,1,WH-A,2023,11,44,4,82.8,-0.106,0,74
2023-11-12,SKU028,Food,116,481.55,55859.8,0,0,WH-A,2023,11,45,4,86.5,0.341,1,0
2023-11-19,SKU028,Food,108,178.22,19247.76,921,0,WH-C,2023,11,46,4,92.5,0.168,0,0
2023-11-26,SKU028,Food,105,155.28,16304.4,399,0,WH-A,2023,11,47,4,100.8,0.042,0,0
2023-12-03,SKU028,Food,110,423.27,46559.7,876,0,WH-B,2023,12,48,4,109.8,0.002,0,0
2023-12-10,SKU028,Food,117,423.14,49507.38,325,0,WH-B,2023,12,49,4,110.0,0.064,0,0
2023-12-17,SKU028,Food,96,150.45,14443.2,57,0,WH-A,2023,12,50,4,107.0,-0.103,0,0
2023-12-24,SKU028,Food,133,117.89,15679.37,553,0,WH-A,2023,12,51,4,114.0,0.167,0,0
2023-12-31,SKU028,Food,147,474.65,69773.55,157,0,WH-A,2023,12,52,4,123.2,0.193,0,0
2024-01-07,SKU028,Food,163,492.34,80251.42,892,0,WH-C,2024,1,1,1,134.8,0.209,0,0
2024-01-14,SKU028,Food,206,100.27,20655.62,381,1,WH-B,2024,1,2,1,162.2,0.27,0,206
2024-01-21,SKU028,Food,212,114.72,24320.64,842,0,WH-A,2024,1,3,1,182.0,0.165,0,0
2024-01-28,SKU028,Food,230,193.19,44433.7,672,0,WH-B,2024,1,4,1,202.8,0.134,0,0
2024-02-04,SKU028,Food,212,189.32,40135.84,439,0,WH-B,2024,2,5,1,215.0,-0.014,0,0
2024-02-11,SKU028,Food,256,170.97,43768.32,125,0,WH-A,2024,2,6,1,227.5,0.125,0,0
2024-02-18,SKU028,Food,233,48.91,11396.03,739,0,WH-A,2024,2,7,1,232.8,0.001,0,0
2024-02-25,SKU028,Food,178,236.02,42011.56,705,1,WH-A,2024,2,8,1,219.8,-0.19,0,178
2024-03-03,SKU028,Food,250,232.9,58225.0,472,0,WH-B,2024,3,9,1,229.2,0.091,0,0
2024-03-10,SKU028,Food,253,268.99,68054.47,305,0,WH-C,2024,3,10,1,228.5,0.107,0,0
2024-03-17,SKU028,Food,231,38.65,8928.15,174,0,WH-A,2024,3,11,1,228.0,0.013,0,0
2024-03-24,SKU028,Food,219,272.0,59568.0,916,1,WH-B,2024,3,12,1,238.2,-0.081,0,219
2024-03-31,SKU028,Food,246,83.97,20656.62,887,0,WH-B,2024,3,13,1,237.2,0.037,0,0
2024-04-07,SKU028,Food,195,322.85,62955.75,625,0,WH-A,2024,4,14,2,222.8,-0.125,0,0
2024-04-14,SKU028,Food,167,389.41,65031.47,670,0,WH-A,2024,4,15,2,206.8,-0.192,0,0
2024-04-21,SKU028,Food,196,11.48,2250.08,553,0,WH-A,2024,4,16,2,201.0,-0.025,0,0
2024-04-28,SKU028,Food,160,252.95,40472.0,845,0,WH-C,2024,4,17,2,179.5,-0.109,0,0
2024-05-05,SKU028,Food,177,366.62,64891.74,732,0,WH-C,2024,5,18,2,175.0,0.011,0,0
2024-05-12,SKU028,Food,167,219.79,36704.93,989,0,WH-C,2024,5,19,2,175.0,-0.046,0,0
2024-05-19,SKU028,Food,192,28.12,5399.04,341,0,WH-A,2024,5,20,2,174.0,0.103,0,0
2024-05-26,SKU028,Food,156,454.27,70866.12,601,0,WH-B,2024,5,21,2,173.0,-0.098,0,0
2024-06-02,SKU028,Food,148,19.56,2894.88,424,0,WH-C,2024,6,22,2,165.8,-0.107,0,0
2024-06-09,SKU028,Food,157,205.91,32327.87,86,0,WH-C,2024,6,23,2,163.2,-0.038,0,0
2024-06-16,SKU028,Food,189,266.75,50415.75,250,1,WH-C,2024,6,24,2,162.5,0.163,0,189
2024-06-23,SKU028,Food,163,249.01,40588.63,976,0,WH-B,2024,6,25,2,164.2,-0.007,0,0
2024-06-30,SKU028,Food,153,484.26,74091.78,21,1,WH-B,2024,6,26,2,165.5,-0.076,1,153
2024-07-07,SKU028,Food,171,245.45,41971.95,893,0,WH-B,2024,7,27,3,169.0,0.012,0,0
